Position,GC,MluCI,NlaIII
762500,38.0,4,0
762700,41.5,2,1
762900,40.0,2,0
763100,43.0,4,0
763300,43.0,1,1
763500,41.0,2,1
763700,39.5,2,2
763900,32.0,1,1
764100,35.0,3,1
764300,40.5,1,2
764500,44.0,3,1
764700,49.0,1,0
764900,34.5,2,0
765100,45.5,1,1
765300,38.0,2,0
765500,42.0,2,1
765700,43.5,0,0
765900,36.5,1,1
766100,42.0,2,0
766300,33.0,1,0
766500,40.0,2,0
766700,37.5,2,0
766900,42.0,2,2
767100,42.5,2,0
767300,41.0,1,1
767500,41.0,1,0
767700,30.0,3,1
767900,45.5,1,3
768100,30.0,8,0
768300,28.5,2,0
768500,36.5,1,1
768700,40.5,1,0
768900,41.5,2,0
769100,35.0,1,0
769300,43.0,1,1
769500,41.0,2,0
769700,34.0,2,0
769900,36.5,1,0
770100,32.5,5,0
770300,43.0,2,0
770500,39.5,3,0
770700,24.0,3,0
770900,35.5,1,0
771100,38.5,1,1
771300,38.5,0,0
771500,37.5,2,0
771700,42.0,2,2
771900,43.0,2,0
772100,42.5,2,0
772300,43.0,0,2
772500,30.5,3,0
772700,37.0,0,0
772900,47.5,1,0
773100,43.0,1,0
773300,44.5,1,1
773500,46.5,1,1
773700,42.0,2,1
773900,44.0,0,0
774100,43.5,1,0
774300,38.5,1,0
774500,46.5,2,2
774700,47.5,1,1
774900,44.0,1,2
775100,39.0,2,2
775300,36.0,2,0
775500,33.0,2,0
775700,51.5,1,2
775900,46.0,0,3
776100,47.5,0,1
776300,47.0,2,0
776500,45.0,0,1
776700,42.5,0,0
776900,41.0,0,0
777100,45.5,2,1
777300,48.0,1,1
777500,35.0,4,1
777700,40.0,0,1
777900,47.0,0,0
778100,39.0,0,0
778300,34.0,4,0
778500,42.5,2,1
778700,36.5,3,0
778900,36.0,3,0
779100,34.0,3,0
779300,39.5,0,1
779500,27.0,4,0
779700,41.5,3,0
779900,41.0,1,0
780100,43.5,1,0
780300,44.5,0,1
780500,44.5,3,1
780700,42.0,1,0
780900,45.0,0,1
781100,42.5,0,2
781300,47.5,0,2
781500,48.5,1,1
781700,39.5,3,0
781900,45.0,3,0
782100,36.5,3,0
782300,44.0,1,0
782500,41.5,4,0
782700,39.0,3,0
782900,44.0,1,0
783100,43.5,1,2
783300,37.5,0,1
783500,36.0,1,0
783700,47.0,1,0
783900,41.0,0,0
784100,40.0,0,0
784300,46.0,0,1
784500,40.0,2,0
784700,41.0,3,1
784900,49.0,2,1
785100,41.0,2,0
785300,41.5,1,1
785500,32.0,3,0
785700,39.5,3,1
785900,43.5,2,1
786100,46.0,0,1
786300,50.0,2,0
786500,44.0,2,0
786700,39.5,1,0
786900,37.0,2,1
787100,42.5,0,2
787300,42.5,0,1
787500,28.0,3,1
787700,34.0,1,1
787900,32.5,1,1
788100,29.0,1,0
788300,38.0,2,0
788500,40.5,1,0
788700,37.0,2,1
788900,42.5,0,0
789100,31.0,3,1
789300,39.0,1,0
789500,36.5,2,1
789700,39.5,2,0
789900,38.5,3,0
790100,42.0,1,2
790300,39.5,2,0
790500,46.0,2,2
790700,39.5,5,1
790900,39.0,0,0
791100,37.5,3,0
791300,37.0,1,0
791500,41.5,3,0
791700,41.5,1,0
791900,39.0,2,0
792100,40.5,1,0
792300,38.0,2,1
792500,35.5,2,1
792700,39.5,1,0
792900,42.0,2,0
793100,33.5,5,0
793300,38.0,1,0
793500,43.5,1,1
793700,45.5,1,1
793900,46.5,0,1
794100,42.0,3,2
794300,35.0,2,0
794500,43.5,1,0
794700,40.5,2,1
794900,43.5,1,1
795100,43.0,1,4
795300,46.0,1,0
795500,42.5,2,0
795700,41.0,1,1
795900,39.5,1,1
796100,42.5,3,2
796300,44.5,1,1
796500,46.5,0,0
796700,31.5,0,0
796900,28.0,2,0
797100,51.5,2,0
797300,41.5,3,0
797500,43.0,3,0
797700,44.0,0,1
797900,29.0,1,0
798100,50.5,0,0
798300,42.5,2,2
798500,43.0,1,2
798700,50.5,2,0
798900,30.0,1,0
799100,46.5,0,1
799300,48.5,0,0
799500,43.0,2,2
799700,32.0,2,0
799900,42.0,1,1
800100,42.5,2,0
800300,37.0,1,0
800500,25.0,5,1
800700,43.5,3,0
800900,29.5,3,1
801100,34.5,3,0
801300,45.5,2,0
801500,47.5,2,0
801700,44.5,3,3
801900,44.5,0,0
802100,44.5,2,0
802300,41.0,0,1
802500,45.5,0,1
802700,48.0,1,1
802900,45.0,2,1
803100,43.0,0,1
803300,29.0,2,0
803500,32.5,4,1
803700,38.0,0,0
803900,38.0,0,0
804100,37.5,1,0
804300,33.0,0,0
804500,35.0,2,1
804700,40.5,1,0
804900,39.5,1,0
805100,35.5,1,0
805300,35.0,6,0
805500,33.0,4,0
805700,42.5,1,1
805900,35.5,4,0
806100,34.0,3,0
806300,37.0,2,0
806500,37.5,0,1
806700,29.5,4,1
806900,33.0,3,0
807100,40.5,1,0
807300,39.0,0,0
807500,38.0,0,1
807700,36.5,1,1
807900,41.0,1,0
808100,45.5,2,2
808300,30.0,2,0
808500,30.0,1,0
808700,33.0,0,0
808900,38.0,0,0
809100,35.5,0,0
809300,34.5,1,0
809500,35.5,1,1
809700,35.5,3,0
809900,38.0,1,1
810100,37.5,5,0
810300,37.0,6,0
810500,35.5,4,1
810700,38.5,0,0
810900,32.5,2,0
811100,45.5,0,1
811300,41.0,0,0
811500,44.0,3,1
811700,46.0,1,1
811900,39.5,2,0
812100,40.5,0,5
812300,37.5,2,0
812500,48.5,1,2
812700,44.5,2,0
812900,40.5,2,0
813100,37.0,1,1
813300,37.5,2,1
813500,34.5,1,0
813700,47.5,1,0
813900,43.0,1,2
814100,37.0,2,2
814300,39.5,0,0
814500,43.0,0,1
814700,41.5,1,0
814900,39.5,3,1
815100,40.0,2,1
815300,35.5,0,1
815500,39.0,1,0
815700,39.0,0,0
815900,42.0,1,1
816100,41.5,2,1
816300,37.0,2,0
816500,35.0,2,1
816700,41.5,1,1
816900,37.0,2,1
817100,41.5,0,0
817300,45.5,1,0
817500,39.5,4,0
817700,45.5,2,1
817900,32.0,3,0
818100,39.0,0,3
818300,43.5,2,2
818500,42.5,2,0
818700,42.0,1,3
818900,39.5,2,1
819100,34.0,4,0
819300,31.0,1,0
819500,37.5,1,0
819700,37.0,3,0
819900,40.5,0,0
820100,45.0,0,1
820300,37.0,1,1
820500,37.0,0,0
820700,36.0,1,3
820900,37.0,2,0
821100,40.5,1,1
821300,38.5,3,0
821500,33.5,1,2
821700,47.0,1,1
821900,40.5,2,0
822100,43.0,1,1
822300,43.5,1,0
822500,43.5,1,0
822700,46.0,1,1
822900,46.5,0,2
823100,44.5,1,0
823300,46.5,1,1
823500,42.5,0,1
823700,45.0,2,3
823900,46.5,2,1
824100,31.0,1,0
824300,43.0,2,2
824500,43.0,0,0
824700,33.5,1,1
824900,34.5,1,1
825100,40.5,3,1
825300,35.5,3,0
825500,36.0,4,2
825700,40.0,1,2
825900,44.5,0,0
826100,50.0,0,1
826300,41.5,0,1
826500,43.0,0,0
826700,46.0,0,2
826900,37.0,2,1
827100,37.5,2,0
827300,36.0,5,2
827500,37.5,0,0
827700,36.0,1,0
827900,31.0,4,0
828100,38.5,2,0
828300,38.0,2,0
828500,36.0,2,0
828700,38.5,0,2
828900,40.0,0,2
829100,37.0,0,0
829300,40.0,0,0
829500,39.0,0,1
829700,39.0,1,1
829900,40.0,3,0
830100,40.5,0,0
830300,44.5,1,2
830500,44.0,1,3
830700,43.5,1,3
830900,42.0,1,1
831100,44.5,2,1
831300,42.5,1,2
831500,41.5,2,1
831700,34.0,3,1
831900,41.0,2,0
832100,43.0,2,3
832300,41.0,3,0
832500,37.0,1,0
832700,42.0,3,1
832900,36.0,0,0
833100,41.5,1,3
833300,41.0,4,0
833500,42.5,1,0
833700,40.0,3,2
833900,36.0,1,0
834100,37.5,1,0
834300,40.5,4,0
834500,51.5,2,0
834700,44.5,0,0
834900,38.5,0,0
835100,30.0,3,0
835300,41.5,1,3
835500,43.0,2,1
835700,46.0,2,0
835900,42.5,0,0
836100,47.0,0,0
836300,39.5,0,0
836500,42.5,3,2
836700,29.0,1,0
836900,47.5,1,0
837100,44.5,0,0
837300,36.0,0,1
837500,43.0,1,0
837700,36.0,2,0
837900,35.0,2,1
838100,39.0,3,0
838300,38.0,0,0
838500,35.0,2,0
838700,44.0,0,2
838900,45.0,1,1
839100,46.0,1,2
839300,41.5,0,0
839500,37.5,2,0
839700,41.0,0,0
839900,33.0,3,1
840100,35.5,2,0
840300,35.0,5,2
840500,35.0,4,0
840700,35.0,2,1
840900,46.0,1,0
841100,35.0,0,1
841300,39.5,1,0
841500,42.5,3,0
841700,43.0,0,1
841900,46.5,2,0
842100,40.5,1,0
842300,41.0,2,0
842500,43.0,0,1
842700,34.0,0,1
842900,33.0,2,0
843100,44.0,1,0
843300,40.5,2,0
843500,43.5,1,0
843700,44.5,2,1
843900,49.0,0,1
844100,38.5,0,0
844300,28.0,5,0
844500,35.0,1,0
844700,37.0,1,0
844900,37.0,3,0
845100,42.0,2,1
845300,47.0,1,1
845500,36.5,0,1
845700,49.0,0,0
845900,35.0,3,1
846100,33.0,0,1
846300,44.0,1,0
846500,39.0,0,0
846700,42.0,0,0
846900,38.5,2,0
847100,35.0,1,1
847300,36.0,2,0
847500,38.0,0,0
847700,38.0,1,0
847900,35.0,1,1
848100,33.5,2,2
848300,34.5,1,0
848500,35.5,0,0
848700,41.5,1,4
848900,41.0,0,0
849100,42.5,2,0
849300,32.0,2,1
849500,30.5,2,0
849700,46.5,2,0
849900,47.0,0,1
850100,41.5,1,1
850300,49.0,0,1
850500,44.0,0,1
850700,40.5,2,1
850900,42.0,1,0
851100,43.5,0,1
851300,34.0,2,1
851500,41.0,1,0
851700,33.5,0,0
851900,30.5,3,0
852100,37.5,0,0
852300,37.0,2,0
852500,39.5,2,0
852700,35.5,2,0
852900,40.0,1,1
853100,49.5,1,1
853300,41.0,1,0
853500,37.5,4,0
853700,42.5,2,0
853900,44.5,0,0
854100,33.0,1,1
854300,36.0,2,1
854500,40.0,1,0
854700,41.0,2,1
854900,39.0,2,0
855100,46.5,2,0
855300,38.5,3,0
855500,40.0,1,0
855700,39.0,1,2
855900,39.0,2,0
856100,43.5,2,1
856300,40.5,0,0
856500,28.5,1,0
856700,26.5,2,0
856900,44.0,1,1
857100,43.5,0,2
857300,41.0,1,0
857500,43.0,1,1
857700,42.0,2,2
857900,41.5,1,0
858100,41.0,1,2
858300,44.5,0,0
858500,43.5,2,1
858700,49.0,2,0
858900,47.5,1,0
859100,46.5,1,1
859300,41.5,1,0
859500,42.0,0,1
859700,43.0,2,0
859900,44.0,3,1
860100,40.5,0,1
860300,41.5,2,0
860500,41.0,0,1
860700,40.5,0,1
860900,43.5,0,1
861100,47.0,0,1
861300,45.0,2,1
861500,45.0,0,0
861700,46.0,0,0
861900,45.5,1,1
862100,35.5,6,2
862300,37.0,1,0
862500,36.0,1,0
862700,37.5,2,2
862900,38.5,2,0
863100,34.0,5,1
863300,36.0,1,1
863500,35.0,2,0
863700,36.5,0,2
863900,33.5,0,2
864100,34.0,3,0
864300,33.5,4,0
864500,43.0,1,0
864700,42.5,0,0
864900,43.0,1,0
865100,34.5,2,0
865300,28.5,3,0
865500,34.5,2,0
865700,39.0,1,1
865900,35.5,1,0
866100,32.5,2,1
866300,44.0,0,0
866500,43.5,2,0
866700,39.0,3,0
866900,36.5,3,1
867100,38.5,0,1
867300,38.0,1,0
867500,43.5,2,0
867700,37.5,2,1
867900,41.0,2,1
868100,45.5,0,0
868300,47.5,0,1
868500,29.0,1,0
868700,46.0,1,3
868900,42.5,1,2
869100,36.0,2,0
869300,44.0,0,0
869500,41.0,2,1
869700,40.5,1,2
869900,42.0,3,1
870100,43.0,1,1
870300,38.0,3,0
870500,43.5,0,4
870700,41.5,3,1
870900,41.0,1,1
871100,41.0,3,0
871300,41.5,1,0
871500,37.0,2,2
871700,49.5,2,0
871900,47.0,2,1
872100,48.0,2,0
872300,43.5,3,0
872500,47.0,1,2
872700,45.5,1,1
872900,46.0,2,0
873100,42.0,3,0
873300,43.0,0,3
873500,40.5,3,0
873700,41.0,3,0
873900,42.0,2,1
874100,44.0,0,0
874300,42.5,1,1
874500,43.0,0,0
874700,38.5,1,0
874900,42.0,0,2
875100,41.0,3,1
875300,40.0,1,0
875500,42.5,2,0
875700,42.5,1,0
875900,42.0,0,0
876100,43.0,0,2
876300,44.0,0,0
876500,45.0,2,1
876700,44.5,0,0
876900,48.0,1,0
877100,31.5,1,0
877300,40.5,0,1
877500,40.0,2,1
877700,36.5,0,0
877900,36.5,4,1
878100,36.5,2,0
878300,34.0,5,1
878500,34.5,1,1
878700,33.5,0,0
878900,27.0,3,0
879100,31.5,2,1
879300,41.5,0,1
879500,41.0,0,0
879700,44.0,2,1
879900,40.5,1,0
880100,36.5,2,0
880300,37.0,1,0
880500,42.0,0,0
880700,42.5,0,1
880900,38.5,1,0
881100,25.5,2,0
881300,42.5,1,1
881500,41.5,0,1
881700,44.0,0,2
881900,43.5,0,1
882100,41.0,0,0
882300,44.0,1,1
882500,48.5,0,2
882700,49.5,0,1
882900,29.5,4,0
883100,38.5,0,0
883300,40.5,1,3
883500,43.5,0,1
883700,41.5,2,2
883900,47.5,0,0
884100,45.0,1,0
884300,42.0,2,0
884500,38.5,1,0
884700,33.5,0,0
884900,37.0,2,0
885100,41.0,2,0
885300,40.0,2,2
885500,42.0,1,0
885700,44.5,0,2
885900,40.5,1,1
886100,44.0,1,1
886300,41.5,3,0
886500,43.5,0,2
886700,44.0,1,0
886900,35.5,1,1
887100,45.0,1,1
887300,40.5,0,0
887500,44.0,1,1
887700,43.5,0,0
887900,39.5,1,1
888100,38.5,1,0
888300,42.0,2,1
888500,47.0,1,0
888700,46.0,2,1
888900,38.0,1,1
889100,36.5,1,3
889300,44.0,1,2
889500,41.0,1,1
889700,38.0,4,0
889900,33.5,1,0
890100,42.0,1,1
890300,35.5,1,1
890500,46.5,2,0
890700,44.5,0,0
890900,40.0,1,1
891100,39.0,1,0
891300,39.0,2,1
891500,46.0,2,2
891700,45.0,0,3
891900,45.5,0,1
892100,43.0,1,0
892300,43.5,1,0
892500,42.0,2,0
892700,41.0,0,0
892900,36.5,3,0
893100,45.0,0,0
893300,49.0,0,2
893500,47.0,0,3
893700,45.0,2,0
893900,48.5,0,0
894100,44.5,1,0
894300,39.0,1,0
894500,39.5,1,1
894700,35.0,0,0
894900,29.5,5,0
895100,45.0,0,1
895300,46.0,0,0
895500,39.0,3,0
895700,34.5,1,0
895900,43.0,1,0
896100,49.0,0,0
896300,34.5,1,0
896500,36.5,0,0
896700,41.5,0,0
896900,36.0,0,0
897100,42.5,0,0
897300,41.0,1,0
897500,35.5,0,0
897700,42.5,1,0
897900,43.0,0,1
898100,40.0,1,0
898300,38.0,1,0
898500,47.5,0,0
898700,46.0,0,0
898900,43.0,0,0
899100,39.5,2,0
899300,35.0,3,0
899500,44.5,0,0
899700,39.5,2,0
899900,35.0,3,0
900100,35.5,0,0
900300,34.0,3,0
900500,39.0,1,0
900700,43.0,0,0
900900,38.0,1,0
901100,39.5,1,0
901300,39.5,0,1
901500,23.5,4,0
901700,31.0,7,1
901900,31.5,2,1
902100,35.5,3,0
902300,36.0,2,0
902500,30.5,3,0
902700,40.0,3,2
902900,33.5,2,1
903100,32.0,1,0
903300,43.5,1,1
903500,42.0,1,2
903700,43.0,2,0
903900,38.0,3,0
904100,33.0,2,0
904300,41.0,1,0
904500,45.0,1,1
904700,43.5,1,0
904900,44.0,0,1
905100,43.5,1,1
905300,43.0,3,0
905500,39.0,4,1
905700,44.0,1,1
905900,47.5,0,1
906100,44.5,0,1
906300,37.0,4,0
906500,38.0,2,0
906700,38.5,4,0
906900,41.5,3,1
907100,43.0,1,0
907300,43.0,1,1
907500,46.5,0,4
907700,41.0,0,1
907900,48.0,0,1
908100,43.5,2,0
908300,42.0,2,0
908500,45.0,1,1
908700,42.5,0,1
908900,45.5,0,0
909100,42.0,0,0
909300,47.5,1,1
909500,47.0,1,2
909700,47.5,3,0
909900,39.0,1,1
910100,37.0,2,0
910300,47.0,1,0
910500,43.5,0,1
910700,43.5,1,0
910900,45.5,1,2
911100,34.0,5,0
911300,37.0,1,1
911500,40.5,2,0
911700,40.5,0,1
911900,41.5,1,0
912100,47.5,3,1
912300,43.5,0,0
912500,50.5,1,2
912700,44.5,2,0
912900,49.5,2,1
913100,39.0,1,0
913300,40.0,2,2
913500,40.0,0,1
913700,42.5,1,0
913900,45.0,1,1
914100,46.0,0,1
914300,48.5,0,1
914500,40.0,4,1
914700,52.5,0,2
914900,47.0,2,2
915100,42.5,1,0
915300,41.5,2,0
915500,42.5,2,0
915700,45.0,3,1
915900,41.0,1,1
916100,43.5,2,2
916300,40.5,2,0
916500,37.5,5,2
916700,34.5,4,2
916900,40.0,2,0
917100,42.0,4,2
917300,42.5,2,0
917500,43.0,0,0
917700,46.5,2,0
917900,46.5,1,1
918100,46.5,1,1
918300,36.5,2,0
918500,40.0,4,1
918700,43.5,2,0
918900,37.5,1,0
919100,35.0,3,1
919300,45.0,2,1
919500,45.0,0,1
919700,31.5,1,0
919900,33.5,2,1
920100,48.5,0,0
920300,44.0,1,0
920500,45.0,1,0
920700,41.0,0,0
920900,43.5,1,0
921100,41.0,2,1
921300,49.0,0,2
921500,49.5,1,0
921700,42.0,1,0
921900,45.5,1,1
922100,43.0,1,1
922300,48.5,2,2
922500,43.0,3,2
922700,47.5,0,1
922900,46.5,2,1
923100,42.5,0,1
923300,45.5,0,1
923500,43.0,1,0
923700,41.0,1,0
923900,42.5,2,0
924100,44.5,2,1
924300,41.5,2,1
924500,46.0,1,2
924700,43.5,0,0
924900,45.0,1,1
925100,41.0,3,0
925300,42.5,1,1
925500,45.0,1,0
925700,47.5,1,0
925900,43.0,0,0
926100,37.0,1,3
926300,40.5,0,1
926500,40.5,2,2
926700,43.0,1,2
926900,34.0,0,0
927100,42.0,1,0
927300,42.0,0,2
927500,29.5,3,0
927700,35.0,2,0
927900,37.0,1,1
928100,39.5,0,2
928300,36.5,2,0
928500,38.0,0,1
928700,46.5,0,0
928900,38.0,1,1
929100,38.5,3,1
929300,38.0,1,1
929500,43.0,0,1
929700,45.5,1,0
929900,41.5,0,1
930100,40.0,0,0
930300,38.0,2,2
930500,45.0,1,1
930700,44.5,3,0
930900,38.0,3,0
931100,39.5,2,1
931300,41.5,1,0
931500,45.0,1,1
931700,43.0,0,1
931900,37.0,4,2
932100,32.0,4,0
932300,44.5,1,0
932500,45.0,2,1
932700,24.5,4,0
932900,33.5,3,1
933100,35.0,1,1
933300,40.0,2,0
933500,32.0,3,0
933700,39.5,2,0
933900,31.0,2,0
934100,42.0,0,0
934300,42.5,4,0
934500,43.0,1,0
934700,43.5,2,1
934900,44.0,0,3
935100,26.5,3,1
935300,34.0,2,0
935500,42.0,2,0
935700,41.0,1,0
935900,39.0,1,2
936100,38.5,1,0
936300,45.5,2,1
936500,41.0,1,1
936700,38.0,1,1
936900,32.5,5,0
937100,23.0,5,0
937300,46.0,0,0
937500,43.5,3,0
937700,40.0,0,1
937900,45.0,3,2
938100,43.0,3,3
938300,45.5,1,1
938500,45.0,1,0
938700,40.5,3,0
938900,32.0,0,1
939100,39.0,1,1
939300,39.0,0,0
939500,43.0,1,1
939700,39.0,2,1
939900,42.0,1,1
940100,40.0,0,0
940300,27.5,4,0
940500,41.0,1,0
940700,44.5,0,0
940900,43.5,2,0
941100,39.5,1,1
941300,44.0,1,0
941500,43.5,1,0
941700,37.0,0,1
941900,44.5,1,0
942100,40.5,1,1
942300,43.0,0,1
942500,46.0,0,0
942700,47.0,0,0
942900,47.0,1,1
943100,42.5,2,2
943300,44.5,0,4
943500,43.0,0,1
943700,44.5,0,0
943900,41.0,0,0
944100,40.5,2,1
944300,42.5,0,2
944500,41.0,0,3
944700,44.5,1,1
944900,50.5,1,6
945100,38.5,0,0
945300,35.0,3,0
945500,30.5,3,0
945700,41.5,1,0
945900,38.5,3,0
946100,32.0,4,0
946300,37.5,2,0
946500,40.0,1,1
946700,27.5,3,1
946900,37.5,0,0
947100,38.5,2,1
947300,45.0,1,1
947500,38.5,0,0
947700,43.5,2,2
947900,48.0,1,1
948100,40.5,3,2
948300,41.0,0,1
948500,45.5,1,1
948700,45.0,0,0
948900,42.0,2,2
949100,31.0,2,0
949300,36.5,1,1
949500,46.0,1,0
949700,41.5,0,1
949900,44.0,0,0
950100,47.5,1,0
950300,40.0,1,2
950500,32.0,2,1
950700,37.5,0,0
950900,37.5,1,0
951100,42.0,2,2
951300,39.0,1,3
951500,45.5,1,1
951700,29.5,4,1
951900,41.0,2,0
952100,43.0,4,2
952300,44.0,1,0
952500,44.5,2,1
952700,44.0,1,1
952900,37.0,0,1
953100,42.5,2,0
953300,32.5,1,1
953500,40.0,1,0
953700,48.0,0,1
953900,47.0,0,0
954100,40.5,1,0
954300,49.0,0,1
954500,39.5,2,1
954700,42.5,1,2
954900,45.5,0,1
955100,41.0,1,0
955300,36.0,2,1
955500,39.5,2,0
955700,49.0,1,0
955900,47.5,1,3
956100,47.5,0,2
956300,45.0,2,0
956500,49.0,1,1
956700,39.5,1,0
956900,43.5,1,0
957100,42.5,2,1
957300,50.0,2,1
957500,42.5,0,1
957700,44.5,0,1
957900,46.5,0,1
958100,40.5,1,1
958300,22.5,5,1
958500,33.0,5,1
958700,31.5,3,0
958900,28.0,6,0
959100,30.5,1,0
959300,27.5,3,1
959500,31.0,4,1
959700,30.5,4,0
959900,37.0,1,1
960100,38.5,2,0
960300,35.5,2,0
960500,34.5,4,0
960700,40.5,0,0
960900,33.0,4,1
961100,31.5,1,0
961300,32.5,2,0
961500,46.5,1,0
961700,42.5,1,0
961900,48.0,1,3
962100,42.0,1,2
962300,43.5,2,1
962500,43.5,0,1
962700,44.0,3,0
962900,45.0,1,1
963100,46.5,1,2
963300,40.0,3,1
963500,39.0,1,0
963700,37.5,1,1
963900,35.5,1,1
964100,33.0,4,1
964300,44.5,1,1
964500,37.5,2,0
964700,41.0,0,0
964900,42.0,2,0
965100,38.5,2,0
965300,38.5,1,0
965500,39.5,5,2
965700,44.0,1,0
965900,39.0,2,0
966100,34.5,2,2
966300,35.5,1,0
966500,36.0,4,0
966700,39.5,0,0
966900,37.0,1,0
967100,31.0,3,1
967300,35.0,3,0
967500,36.5,3,0
967700,36.5,4,0
967900,31.5,0,0
968100,28.5,1,0
968300,36.0,0,1
968500,44.5,1,2
968700,44.0,2,2
968900,45.5,0,1
969100,48.0,0,0
969300,50.0,1,1
969500,50.0,1,0
969700,51.0,0,1
969900,49.0,1,0
970100,46.5,0,2
970300,45.5,1,1
970500,45.0,0,2
970700,36.5,3,0
970900,34.5,2,1
971100,45.0,0,1
971300,48.0,0,2
971500,41.5,1,0
971700,29.5,1,0
971900,36.0,1,1
972100,39.5,3,0
972300,41.0,3,0
972500,31.5,3,0
972700,39.5,3,1
972900,38.5,1,1
973100,39.0,1,0
973300,38.5,3,0
973500,40.0,0,1
973700,31.5,1,1
973900,35.0,3,0
974100,40.0,0,0
974300,33.5,2,1
974500,26.0,3,1
974700,37.5,0,1
974900,32.0,1,2
975100,45.0,0,0
975300,39.5,3,1
975500,34.0,1,0
975700,43.0,5,1
975900,47.0,0,0
976100,44.0,1,0
976300,45.0,0,1
976500,47.5,2,3
976700,46.0,1,1
976900,45.5,1,1
977100,45.5,1,1
977300,50.0,0,1
977500,39.5,3,0
977700,45.5,1,0
977900,37.5,0,1
978100,41.5,3,1
978300,44.5,1,0
978500,36.0,2,1
978700,43.0,2,1
978900,45.0,0,2
979100,42.5,0,2
979300,34.0,3,2
979500,39.0,0,1
979700,43.5,4,0
979900,42.0,2,0
980100,45.5,2,0
980300,45.5,0,0
980500,29.5,2,2
980700,31.5,0,0
980900,34.5,2,0
981100,42.5,3,2
981300,46.0,1,0
981500,40.0,2,0
981700,51.0,2,0
981900,44.0,4,0
982100,47.5,1,2
982300,37.0,0,1
982500,41.5,2,1
982700,46.0,0,0
982900,48.5,0,0
983100,29.0,1,0
983300,44.0,2,1
983500,38.5,3,0
983700,45.0,1,0
983900,33.0,0,0
984100,35.0,1,3
984300,41.5,1,0
984500,40.5,1,0
984700,45.0,1,0
984900,43.0,2,0
985100,43.0,0,1
985300,43.0,4,0
985500,39.0,0,0
985700,35.0,1,1
985900,37.5,2,0
986100,34.5,1,1
986300,39.0,1,1
986500,43.0,0,0
986700,43.5,1,0
986900,42.0,0,0
987100,42.5,1,1
987300,42.0,0,0
987500,50.5,0,1
987700,49.0,1,1
987900,46.0,2,0
988100,47.5,1,1
988300,46.5,1,0
988500,41.5,2,2
988700,44.0,2,0
988900,46.5,1,3
989100,45.5,0,1
989300,34.0,3,0
989500,36.0,4,0
989700,37.5,1,0
989900,40.0,0,0
990100,34.5,3,1
990300,41.5,0,0
990500,50.0,0,1
990700,49.0,1,0
990900,42.5,1,2
991100,44.5,0,0
991300,45.0,3,1
991500,46.0,1,1
991700,47.5,0,1
991900,47.0,1,1
992100,44.5,1,0
992300,41.5,3,0
992500,44.0,1,0
992700,42.5,2,0
992900,38.0,1,0
993100,21.5,6,1
993300,38.0,3,1
993500,40.5,1,0
993700,47.0,2,1
993900,39.5,2,0
994100,48.0,0,2
994300,42.0,0,0
994500,44.5,1,4
994700,37.5,0,1
994900,33.0,2,1
995100,39.5,2,0
995300,34.5,2,0
995500,38.5,1,0
995700,40.5,0,1
995900,38.0,1,1
996100,44.0,1,0
996300,44.0,2,0
996500,36.5,1,1
996700,43.5,1,0
996900,46.0,0,1
997100,44.5,1,0
997300,40.5,0,0
997500,42.5,0,0
997700,47.5,0,1
997900,44.0,1,2
998100,44.0,1,3
998300,48.5,1,0
998500,36.0,1,0
998700,45.5,0,0
998900,47.0,1,0
999100,43.0,1,3
999300,49.5,1,1
999500,47.5,2,0
999700,42.5,1,0
999900,43.0,2,0
1000100,30.5,2,0
1000300,38.5,0,2
1000500,46.5,2,2
1000700,51.0,0,0
1000900,43.0,1,2
1001100,46.0,1,1
1001300,43.5,2,0
1001500,44.5,2,0
1001700,43.5,2,0
1001900,38.5,0,0
1002100,43.5,0,0
1002300,44.0,1,0
1002500,37.0,2,1
1002700,40.0,3,1
1002900,45.0,1,0
1003100,41.0,3,1
1003300,36.5,3,0
1003500,29.0,1,0
1003700,35.0,0,1
1003900,35.5,1,1
1004100,41.0,2,0
1004300,14.0,4,0
1004500,26.5,5,0
1004700,48.0,1,0
1004900,46.0,0,0
1005100,41.5,2,2
1005300,41.0,1,1
1005500,40.5,1,0
1005700,40.5,0,1
1005900,43.0,0,4
1006100,43.0,2,0
1006300,44.0,0,1
1006500,47.5,1,1
1006700,39.5,1,0
1006900,44.5,2,2
1007100,41.0,0,1
1007300,46.0,0,3
1007500,36.0,1,1
1007700,44.5,1,0
1007900,41.5,5,0
1008100,40.0,2,0
1008300,40.0,0,1
1008500,33.5,3,1
1008700,32.5,2,1
1008900,39.5,2,0
1009100,35.5,3,1
1009300,37.0,0,0
1009500,43.5,1,1
1009700,38.0,1,2
1009900,38.5,2,1
1010100,36.0,2,1
1010300,39.5,2,0
1010500,38.0,1,1
1010700,43.0,0,0
1010900,40.5,2,0
1011100,43.0,3,1
1011300,47.5,1,0
1011500,39.5,2,0
1011700,47.0,1,1
1011900,46.5,2,0
1012100,41.5,3,1
1012300,44.5,3,1
1012500,43.5,2,0
1012700,42.5,2,0
1012900,45.0,2,0
1013100,41.0,2,1
1013300,41.5,3,0
1013500,37.5,2,0
1013700,31.5,3,0
1013900,42.5,3,1
1014100,39.5,0,0
1014300,39.5,2,0
1014500,33.5,5,1
1014700,35.5,2,0
1014900,47.0,1,0
1015100,38.5,1,0
