Position,GC,MluCI,NlaIII
762500,39.5,0,0
762700,41.0,1,0
762900,46.5,1,2
763100,46.0,1,0
763300,32.5,1,0
763500,39.0,4,2
763700,37.0,0,1
763900,27.5,5,2
764100,37.5,1,1
764300,28.0,3,1
764500,44.5,0,1
764700,31.0,4,0
764900,40.5,0,0
765100,37.0,1,0
765300,40.0,2,0
765500,35.0,2,0
765700,34.0,6,1
765900,36.0,3,1
766100,31.5,3,1
766300,38.0,2,0
766500,38.0,1,0
766700,42.0,1,0
766900,43.5,1,1
767100,43.0,0,0
767300,46.0,1,2
767500,38.0,2,1
767700,39.5,0,0
767900,38.0,1,0
768100,40.5,2,1
768300,27.5,3,1
768500,42.5,2,0
768700,36.0,0,1
768900,45.0,0,0
769100,46.5,0,0
769300,36.5,1,0
769500,36.5,2,1
769700,42.0,1,1
769900,42.5,0,0
770100,44.5,0,0
770300,49.5,1,0
770500,42.0,1,1
770700,43.5,2,3
770900,30.0,1,0
771100,35.5,2,0
771300,42.0,0,0
771500,52.0,0,0
771700,48.0,4,0
771900,37.0,3,0
772100,36.0,1,0
772300,38.0,1,0
772500,44.5,1,2
772700,42.5,3,0
772900,42.0,2,2
773100,36.0,1,1
773300,39.0,2,0
773500,37.5,3,1
773700,41.5,1,0
773900,45.5,1,2
774100,38.0,3,1
774300,35.5,3,0
774500,41.0,1,2
774700,38.5,3,1
774900,44.0,2,1
775100,46.5,0,2
775300,41.0,1,2
775500,44.0,2,3
775700,49.5,1,3
775900,40.0,0,0
776100,40.5,1,0
776300,39.0,3,1
776500,40.5,0,1
776700,34.0,0,0
776900,42.0,0,1
777100,36.0,0,2
777300,39.5,1,1
777500,35.0,3,0
777700,40.0,2,0
777900,32.5,4,0
778100,37.5,1,0
778300,33.5,0,0
778500,39.5,3,2
778700,37.5,2,0
778900,33.5,4,1
779100,44.5,0,2
779300,43.0,0,0
779500,40.5,0,0
779700,51.0,0,1
779900,40.5,0,1
780100,42.5,1,2
780300,38.0,2,1
780500,34.5,4,1
780700,41.5,3,1
780900,37.0,1,1
781100,32.0,1,0
781300,41.5,1,1
781500,43.5,1,2
781700,35.0,1,0
781900,41.0,1,1
782100,44.5,3,2
782300,44.5,1,2
782500,44.0,1,0
782700,44.5,1,1
782900,48.5,0,2
783100,44.0,1,1
783300,47.0,0,0
783500,43.0,1,0
783700,46.0,2,0
783900,38.0,1,1
784100,46.5,1,1
784300,38.5,1,1
784500,36.5,2,1
784700,41.0,2,1
784900,35.5,2,0
785100,36.0,2,1
785300,38.0,0,2
785500,34.5,0,0
785700,45.0,1,2
785900,41.5,0,0
786100,38.0,2,0
786300,36.5,2,0
786500,33.0,2,0
786700,35.0,2,1
786900,35.5,2,1
787100,43.5,2,2
787300,44.0,2,1
787500,38.0,2,1
787700,43.0,0,2
787900,33.5,2,2
788100,39.0,3,1
788300,42.5,2,0
788500,44.5,3,0
788700,39.5,0,0
788900,39.5,1,1
789100,40.0,2,1
789300,39.0,1,1
789500,33.5,3,0
789700,41.5,1,0
789900,43.0,2,1
790100,41.5,0,0
790300,36.5,1,0
790500,36.0,0,0
790700,41.0,1,2
790900,39.5,4,1
791100,41.0,1,0
791300,43.0,1,0
791500,41.0,0,1
791700,34.5,4,1
791900,41.0,1,3
792100,46.0,1,0
792300,39.0,0,1
792500,37.0,3,1
792700,38.5,1,0
792900,37.5,1,1
793100,43.0,3,0
793300,49.0,1,1
793500,40.0,3,1
793700,39.0,0,3
793900,39.0,1,2
794100,46.0,2,1
794300,42.5,2,0
794500,42.5,1,1
794700,45.5,0,1
794900,35.5,0,0
795100,36.0,2,0
795300,36.0,4,0
795500,36.5,6,1
795700,38.0,4,0
795900,34.5,2,0
796100,37.5,2,1
796300,37.5,1,1
796500,32.5,1,0
796700,34.5,1,0
796900,39.0,0,0
797100,35.5,0,0
797300,27.5,2,0
797500,27.5,2,0
797700,42.0,2,1
797900,40.5,1,1
798100,41.0,1,1
798300,36.0,1,0
798500,37.0,0,1
798700,42.5,1,0
798900,36.5,3,0
799100,30.0,1,0
799300,32.0,3,0
799500,33.5,0,1
799700,40.5,2,0
799900,42.5,2,0
800100,41.0,2,1
800300,48.0,0,0
800500,41.0,1,0
800700,40.0,2,0
800900,44.0,0,2
801100,42.5,0,1
801300,34.0,3,0
801500,35.0,3,0
801700,38.0,2,0
801900,38.5,2,1
802100,33.0,2,0
802300,36.0,6,0
802500,32.0,1,0
802700,40.5,1,0
802900,41.0,2,1
803100,34.0,1,0
803300,33.0,0,0
803500,36.5,2,0
803700,38.0,0,0
803900,31.0,2,0
804100,36.5,1,1
804300,26.0,5,0
804500,40.5,0,0
804700,45.5,2,1
804900,45.0,1,2
805100,46.0,0,1
805300,43.5,0,1
805500,42.0,2,0
805700,46.0,0,0
805900,44.0,2,2
806100,46.0,2,1
806300,49.5,2,0
806500,35.5,3,0
806700,29.0,4,0
806900,41.5,1,0
807100,33.0,4,0
807300,28.5,4,1
807500,39.5,2,0
807700,45.0,1,0
807900,33.5,2,1
808100,43.0,1,1
808300,43.5,0,1
808500,49.0,0,1
808700,34.5,1,0
808900,42.0,2,0
809100,45.5,1,1
809300,44.0,1,3
809500,48.0,0,0
809700,37.0,1,1
809900,29.5,5,0
810100,37.5,0,0
810300,42.0,1,1
810500,28.5,3,2
810700,36.5,0,0
810900,47.5,1,0
811100,41.0,1,0
811300,52.5,2,0
811500,34.5,3,0
811700,28.0,0,0
811900,43.5,0,0
812100,46.5,0,1
812300,42.0,3,0
812500,40.0,2,2
812700,41.0,1,1
812900,43.5,1,1
813100,47.0,1,0
813300,39.0,2,3
813500,45.5,1,2
813700,42.0,1,0
813900,40.0,2,1
814100,40.0,1,0
814300,38.5,2,1
814500,46.5,2,1
814700,47.5,0,1
814900,42.5,2,2
815100,40.0,1,0
815300,38.0,2,0
815500,35.5,4,0
815700,43.0,2,0
815900,38.5,0,1
816100,32.5,3,0
816300,43.5,2,1
816500,38.5,1,0
816700,41.0,2,0
816900,43.5,0,0
817100,37.5,4,0
817300,39.5,1,0
817500,41.0,2,0
817700,34.0,3,0
817900,43.0,2,2
818100,42.5,3,1
818300,43.0,1,2
818500,35.5,2,0
818700,38.5,2,0
818900,35.5,1,2
819100,40.0,1,1
819300,40.0,0,1
819500,37.0,4,0
819700,33.5,2,0
819900,33.0,3,0
820100,40.0,2,0
820300,40.5,2,1
820500,37.5,1,0
820700,33.0,2,0
820900,39.5,2,1
821100,37.0,2,0
821300,40.0,0,1
821500,40.0,1,0
821700,33.5,2,0
821900,29.0,1,0
822100,37.5,1,2
822300,26.5,1,0
822500,35.0,3,2
822700,46.0,0,1
822900,37.5,1,2
823100,38.0,2,0
823300,42.0,0,0
823500,45.0,2,0
823700,50.5,1,1
823900,42.0,2,0
824100,49.5,0,2
824300,31.5,5,0
824500,37.0,1,1
824700,40.0,2,0
824900,47.5,1,0
825100,43.5,3,1
825300,41.5,4,1
825500,46.0,0,1
825700,42.0,0,0
825900,42.5,0,0
826100,44.0,1,0
826300,40.0,0,0
826500,39.5,1,0
826700,39.0,0,1
826900,46.5,1,2
827100,42.5,2,0
827300,38.0,6,0
827500,43.0,0,0
827700,42.5,1,0
827900,36.5,5,0
828100,43.5,1,0
828300,42.0,4,1
828500,51.0,0,0
828700,45.0,0,3
828900,40.5,0,2
829100,49.5,1,0
829300,39.5,0,0
829500,46.0,3,2
829700,42.5,0,0
829900,41.5,2,0
830100,42.5,3,0
830300,34.0,1,0
830500,29.5,3,1
830700,42.0,1,0
830900,35.0,3,0
831100,34.5,4,0
831300,38.0,2,0
831500,42.5,2,1
831700,35.5,6,1
831900,39.0,2,2
832100,43.5,2,0
832300,47.5,1,2
832500,32.0,3,0
832700,36.0,1,0
832900,46.5,0,0
833100,42.5,0,1
833300,33.5,3,1
833500,42.0,1,0
833700,48.0,3,2
833900,41.0,0,0
834100,39.5,0,0
834300,45.0,0,1
834500,49.0,1,0
834700,47.0,1,0
834900,46.0,0,4
835100,49.5,0,1
835300,39.0,2,1
835500,34.0,3,0
835700,36.5,2,2
835900,46.0,1,1
836100,44.0,1,2
836300,47.0,2,2
836500,39.5,1,0
836700,42.5,1,0
836900,45.0,0,0
837100,42.5,1,1
837300,47.5,2,0
837500,44.0,0,1
837700,44.5,1,1
837900,45.0,2,0
838100,41.5,0,0
838300,27.5,3,0
838500,41.0,0,0
838700,44.5,0,2
838900,45.0,1,0
839100,40.0,3,0
839300,35.5,3,2
839500,42.5,0,0
839700,36.5,0,1
839900,39.5,1,0
840100,23.5,3,0
840300,35.5,4,0
840500,41.0,2,0
840700,39.5,3,0
840900,33.0,3,0
841100,32.5,1,0
841300,39.0,3,0
841500,41.5,0,0
841700,41.0,2,1
841900,34.0,2,0
842100,43.0,1,0
842300,37.5,1,1
842500,31.0,3,0
842700,33.0,4,0
842900,35.5,5,2
843100,37.5,2,2
843300,39.0,2,0
843500,39.5,0,1
843700,42.0,2,0
843900,41.5,3,1
844100,40.5,2,1
844300,42.0,0,0
844500,33.0,3,0
844700,37.5,2,0
844900,39.5,0,0
845100,43.0,1,2
845300,42.5,1,0
845500,38.0,2,1
845700,37.5,2,0
845900,31.5,2,0
846100,32.5,1,0
846300,44.0,2,0
846500,36.0,1,1
846700,43.5,0,0
846900,40.5,2,1
847100,40.5,2,0
847300,44.5,1,1
847500,36.0,2,0
847700,49.0,1,0
847900,43.5,2,1
848100,39.5,2,2
848300,36.0,3,1
848500,31.5,1,1
848700,41.5,2,2
848900,41.0,2,1
849100,40.5,1,1
849300,41.5,3,0
849500,43.0,2,0
849700,40.5,2,1
849900,40.5,4,0
850100,46.5,1,2
850300,47.0,0,2
850500,43.5,1,2
850700,40.5,2,0
850900,47.5,1,0
851100,42.5,3,2
851300,46.0,2,0
851500,44.0,5,1
851700,48.5,0,0
851900,42.5,0,0
852100,40.0,2,0
852300,34.0,5,0
852500,42.5,1,2
852700,41.5,1,1
852900,42.5,0,0
853100,42.0,1,0
853300,46.0,0,1
853500,38.5,1,1
853700,38.0,2,2
853900,38.5,1,0
854100,42.5,2,0
854300,38.0,0,0
854500,41.0,0,2
854700,40.5,1,0
854900,42.5,4,0
855100,36.5,3,1
855300,28.0,3,1
855500,31.5,2,0
855700,34.0,3,0
855900,35.0,2,1
856100,34.5,2,0
856300,32.0,3,0
856500,33.5,2,0
856700,24.0,2,0
856900,30.5,5,0
857100,34.0,0,0
857300,42.0,0,0
857500,36.0,0,0
857700,33.0,3,1
857900,33.0,2,0
858100,34.0,2,2
858300,32.5,1,0
858500,29.5,3,1
858700,35.0,1,0
858900,33.0,2,1
859100,35.5,0,0
859300,31.5,3,0
859500,24.5,1,0
859700,29.5,3,0
859900,38.0,1,1
860100,31.0,1,1
860300,42.5,1,1
860500,44.5,2,3
860700,45.5,1,1
860900,39.5,0,0
861100,40.5,2,0
861300,40.5,1,1
861500,42.0,3,0
861700,40.5,2,1
861900,42.0,1,0
862100,44.0,1,1
862300,46.5,0,1
862500,45.0,1,0
862700,42.5,1,3
862900,48.0,1,0
863100,44.0,0,0
863300,44.5,1,2
863500,49.5,0,2
863700,38.5,0,0
863900,39.5,4,0
864100,46.5,0,1
864300,40.0,1,0
864500,43.5,2,0
864700,38.0,1,0
864900,49.5,2,0
865100,43.5,2,1
865300,43.5,1,0
865500,48.5,2,2
865700,44.0,0,1
865900,45.5,1,0
866100,40.0,0,1
866300,38.0,0,0
866500,33.0,0,0
866700,39.0,3,2
866900,45.0,0,0
867100,43.0,1,2
867300,48.0,1,0
867500,45.5,0,0
867700,43.0,1,1
867900,39.0,1,1
868100,38.5,1,0
868300,45.5,0,1
868500,47.5,1,0
868700,44.0,0,1
868900,43.0,1,1
869100,26.0,2,0
869300,36.0,0,2
869500,47.5,0,2
869700,46.5,1,0
869900,41.0,0,1
870100,40.5,0,2
870300,47.0,0,2
870500,44.0,1,1
870700,42.5,2,2
870900,39.5,2,0
871100,42.5,2,1
871300,42.5,1,0
871500,39.5,3,1
871700,45.0,0,0
871900,41.5,1,1
872100,31.5,3,1
872300,37.5,1,0
872500,30.0,2,0
872700,36.5,1,0
872900,34.0,2,0
873100,37.5,0,1
873300,38.0,2,2
873500,41.0,2,0
873700,38.5,0,0
873900,31.0,3,0
874100,35.0,2,1
874300,30.0,5,0
874500,30.0,2,0
874700,27.5,4,0
874900,37.5,4,1
875100,33.5,4,0
875300,34.0,3,0
875500,30.5,6,1
875700,34.0,2,0
875900,33.0,2,0
876100,36.0,3,0
876300,39.0,3,0
876500,40.5,2,1
876700,34.0,2,1
876900,29.5,0,1
877100,33.5,4,0
877300,34.0,2,1
877500,33.0,6,0
877700,31.5,2,0
877900,42.5,1,2
878100,35.0,1,1
878300,43.0,1,0
878500,38.5,3,0
878700,42.0,3,1
878900,39.5,1,0
879100,37.0,2,2
879300,35.5,2,0
879500,31.0,4,3
879700,34.0,3,0
879900,40.0,2,0
880100,40.0,1,0
880300,42.5,2,0
880500,35.0,1,0
880700,36.0,3,0
880900,32.5,2,0
881100,31.5,4,1
881300,35.5,2,0
881500,33.0,2,0
881700,45.0,0,1
881900,43.5,0,0
882100,40.0,1,1
882300,37.5,3,1
882500,42.5,0,0
882700,41.5,3,0
882900,41.5,1,6
883100,46.0,1,1
883300,47.0,0,1
883500,45.0,0,1
883700,46.5,0,1
883900,37.0,0,0
884100,34.5,0,0
884300,26.0,2,0
884500,22.0,3,0
884700,36.0,1,0
884900,45.0,1,0
885100,39.0,1,0
885300,42.0,1,0
885500,40.5,1,1
885700,36.5,0,2
885900,41.0,2,1
886100,38.5,4,1
886300,40.0,2,0
886500,50.0,0,3
886700,40.0,1,1
886900,34.5,3,0
887100,31.0,3,0
887300,36.0,2,0
887500,40.5,0,1
887700,35.0,4,0
887900,44.5,2,0
888100,47.5,2,1
888300,43.0,0,1
888500,42.5,1,0
888700,45.5,1,1
888900,36.5,3,1
889100,41.5,3,0
889300,37.5,2,0
889500,40.5,2,0
889700,37.5,1,1
889900,44.0,0,1
890100,38.5,2,0
890300,47.5,0,0
890500,40.5,1,0
890700,29.0,2,0
890900,35.0,1,0
891100,37.0,1,0
891300,44.0,0,1
891500,43.5,0,0
891700,31.5,2,0
891900,29.0,3,1
892100,31.5,2,0
892300,42.0,0,2
892500,38.5,1,0
892700,37.0,2,0
892900,44.5,2,0
893100,32.5,0,1
893300,41.5,2,0
893500,33.0,0,2
893700,32.5,2,0
893900,33.0,2,1
894100,36.5,1,1
894300,33.0,3,0
894500,37.0,2,1
894700,32.5,1,1
894900,38.0,0,0
895100,41.0,2,2
895300,41.5,0,0
895500,42.0,2,2
895700,37.5,1,1
895900,45.5,1,0
896100,40.5,1,3
896300,42.0,0,0
896500,39.5,0,0
896700,36.0,3,0
896900,40.5,0,0
897100,40.5,1,1
897300,41.5,2,0
897500,43.0,0,0
897700,40.0,0,1
897900,48.5,1,0
898100,39.0,1,0
898300,47.5,2,0
898500,45.0,0,0
898700,43.5,1,0
898900,43.5,1,1
899100,43.0,1,1
899300,41.0,1,1
899500,46.0,2,0
899700,38.0,1,3
899900,35.5,0,0
900100,36.0,1,0
900300,34.5,2,0
900500,33.0,1,0
900700,31.0,2,1
900900,38.0,1,2
901100,40.0,1,0
901300,47.0,3,0
901500,45.5,0,1
901700,43.0,1,1
901900,43.0,1,2
902100,44.5,2,1
902300,40.5,0,0
902500,36.5,1,2
902700,36.0,0,1
902900,32.0,2,1
903100,34.0,3,0
903300,41.0,1,0
903500,40.0,0,1
903700,43.0,0,1
903900,41.0,1,0
904100,43.5,0,0
904300,42.0,3,0
904500,39.5,0,0
904700,40.0,1,0
904900,43.0,3,1
905100,40.0,1,0
905300,36.5,2,0
905500,30.5,1,0
905700,34.0,1,1
905900,36.0,1,1
906100,40.0,2,0
906300,44.5,1,1
906500,44.0,0,1
906700,45.0,1,3
906900,43.0,0,1
907100,46.0,0,0
907300,44.0,2,1
907500,38.5,3,0
907700,37.0,1,0
907900,39.0,2,2
908100,37.5,0,1
908300,38.5,2,0
908500,38.5,1,1
908700,48.0,0,1
908900,43.5,1,1
909100,49.0,0,2
909300,39.5,0,0
909500,40.0,1,0
909700,45.0,1,1
909900,43.0,1,0
910100,38.0,1,2
910300,43.5,3,0
910500,41.0,1,4
910700,44.0,3,1
910900,51.0,1,2
911100,40.5,0,1
911300,41.0,0,0
911500,38.0,0,1
911700,45.5,1,6
911900,44.0,1,0
912100,46.0,0,0
912300,41.0,0,0
912500,42.0,1,1
912700,44.0,1,0
912900,44.5,1,0
913100,39.0,1,0
913300,46.0,2,0
913500,45.0,0,0
913700,31.5,1,0
913900,43.0,0,1
914100,43.5,0,0
914300,40.0,1,0
914500,47.0,0,0
914700,32.0,3,1
914900,27.0,2,1
915100,36.5,2,1
915300,35.5,4,0
915500,40.0,1,0
915700,34.0,1,1
915900,34.5,2,0
916100,35.0,1,0
916300,39.0,3,0
916500,39.5,1,0
916700,43.0,1,1
916900,41.5,0,2
917100,44.0,2,1
917300,41.5,1,1
917500,37.0,4,0
917700,47.5,0,2
917900,43.5,1,2
918100,51.0,0,1
918300,36.5,3,2
918500,39.0,1,3
918700,37.0,3,1
918900,35.5,5,1
919100,35.5,2,2
919300,40.0,2,0
919500,35.5,2,0
919700,40.5,1,1
919900,37.5,1,0
920100,35.0,2,1
920300,34.0,0,1
920500,46.5,1,1
920700,44.0,1,0
920900,46.0,1,0
921100,47.5,0,1
921300,42.5,1,1
921500,40.0,3,1
921700,43.0,1,0
921900,45.0,0,1
922100,47.0,0,1
922300,47.5,2,2
922500,46.0,1,0
922700,46.0,2,1
922900,41.0,0,0
923100,44.0,3,0
923300,50.0,1,0
923500,45.5,1,2
923700,37.5,0,1
923900,46.5,1,0
924100,47.0,0,1
924300,43.0,0,0
924500,43.5,1,1
924700,45.0,2,0
924900,39.5,0,0
925100,39.5,1,0
925300,36.0,2,1
925500,46.0,0,1
925700,43.0,1,1
925900,44.5,2,2
926100,42.0,2,0
926300,44.5,2,0
926500,32.5,2,0
926700,30.0,1,0
926900,38.5,2,0
927100,34.5,3,1
927300,26.0,3,1
927500,33.0,3,0
927700,31.0,0,0
927900,31.5,1,1
928100,38.5,1,1
928300,39.5,1,2
928500,40.5,2,0
928700,37.5,1,0
928900,33.0,1,0
929100,34.0,1,0
929300,42.0,0,0
929500,47.5,2,0
929700,41.5,2,1
929900,41.5,2,2
930100,47.0,1,0
930300,47.5,2,1
930500,45.0,3,1
930700,35.5,3,1
930900,45.0,1,0
931100,49.5,1,1
931300,43.0,1,2
931500,39.0,2,1
931700,44.5,1,0
931900,39.0,1,1
932100,37.5,0,0
932300,49.0,1,0
932500,44.0,0,1
932700,46.5,0,1
932900,43.0,1,1
933100,38.0,1,1
933300,43.0,0,1
933500,40.5,2,1
933700,51.5,2,1
933900,46.5,3,2
934100,42.5,0,0
934300,39.5,1,0
934500,34.0,1,1
934700,39.0,0,0
934900,39.0,3,1
935100,36.5,0,0
935300,37.0,4,0
935500,37.5,1,0
935700,51.0,0,0
935900,44.0,3,0
936100,48.0,0,1
936300,46.5,2,1
936500,45.5,1,0
936700,34.0,2,0
936900,39.0,1,0
937100,38.5,0,0
937300,41.0,1,4
937500,41.0,2,0
937700,47.0,0,0
937900,47.5,0,0
938100,38.5,2,0
938300,38.0,2,0
938500,44.0,3,1
938700,45.5,2,1
938900,42.5,1,3
939100,46.0,1,2
939300,41.5,0,0
939500,36.5,1,1
939700,42.0,0,2
939900,42.0,3,0
940100,40.5,2,1
940300,32.5,1,0
940500,34.0,0,0
940700,39.0,0,1
940900,44.5,0,0
941100,42.0,0,2
941300,34.0,0,0
941500,39.5,2,0
941700,44.5,2,0
941900,36.5,0,0
942100,37.0,1,0
942300,39.0,2,1
942500,32.0,0,0
942700,37.5,0,0
942900,43.0,1,0
943100,35.0,1,0
943300,39.0,2,2
943500,39.5,1,0
943700,39.5,2,1
943900,42.0,2,1
944100,35.5,1,1
944300,45.0,0,0
944500,34.0,3,0
944700,43.5,3,3
944900,45.5,2,0
945100,46.0,2,1
945300,42.5,0,0
945500,37.5,1,0
945700,43.5,1,0
945900,42.5,1,2
946100,49.0,0,1
946300,46.0,1,1
946500,31.0,2,0
946700,38.0,0,0
946900,40.5,1,0
947100,37.5,0,1
947300,38.5,1,1
947500,40.0,0,2
947700,42.0,0,1
947900,39.0,0,0
948100,39.0,1,0
948300,38.0,2,0
948500,39.0,3,0
948700,35.5,1,1
948900,48.0,1,2
949100,41.0,1,0
949300,43.0,1,1
949500,43.5,1,0
949700,41.5,2,1
949900,41.0,1,0
950100,44.5,0,1
950300,37.5,2,1
950500,37.0,3,2
950700,44.5,4,1
950900,39.0,2,0
951100,43.0,0,1
951300,39.5,1,0
951500,46.5,2,4
951700,45.5,1,0
951900,42.0,0,0
952100,47.5,0,3
952300,38.0,3,1
952500,45.0,1,1
952700,42.5,1,1
952900,49.5,0,2
953100,46.5,3,0
953300,44.0,1,0
953500,46.5,0,1
953700,42.0,1,0
953900,46.0,1,1
954100,43.0,1,0
954300,35.0,2,0
954500,48.5,0,1
954700,50.5,1,2
954900,33.5,4,0
955100,30.0,1,1
955300,35.5,1,0
955500,37.0,0,0
955700,41.5,1,2
955900,37.5,0,1
956100,46.0,1,0
956300,50.5,0,0
956500,39.0,1,1
956700,42.5,1,3
956900,43.5,1,2
957100,47.0,1,0
957300,40.5,3,1
957500,44.0,0,0
957700,42.0,0,1
957900,45.0,2,0
958100,42.0,1,1
958300,40.5,4,1
958500,44.5,1,1
958700,39.5,2,2
958900,43.0,1,1
959100,37.0,3,2
959300,43.5,1,0
959500,44.5,0,0
959700,34.0,2,1
959900,38.0,2,0
960100,33.5,0,1
960300,40.5,2,0
960500,41.5,2,1
960700,43.5,1,1
960900,42.5,3,1
961100,45.5,0,0
961300,38.5,1,1
961500,43.0,1,0
961700,44.5,1,1
961900,40.0,2,2
962100,42.0,2,3
962300,40.0,1,0
962500,41.0,1,1
962700,35.0,2,2
962900,36.5,1,0
963100,39.0,3,0
963300,39.5,3,0
963500,30.0,2,0
963700,38.0,2,0
963900,31.5,3,0
964100,34.0,3,1
964300,31.0,1,0
964500,36.5,0,0
964700,30.5,2,0
964900,37.5,1,1
965100,42.5,4,0
965300,39.0,1,0
965500,46.0,0,0
965700,36.5,5,2
965900,37.5,1,0
966100,40.0,2,0
966300,46.0,2,0
966500,39.0,2,0
966700,41.5,2,0
966900,29.0,1,1
967100,39.5,0,1
967300,43.5,0,1
967500,40.0,0,0
967700,28.5,2,0
967900,36.5,2,2
968100,42.5,2,1
968300,39.0,1,0
968500,41.5,0,1
968700,41.0,2,0
968900,44.0,2,0
969100,41.5,2,0
969300,42.5,1,1
969500,42.5,4,0
969700,40.5,2,0
969900,38.5,1,1
970100,32.0,3,0
970300,46.0,1,2
970500,40.0,2,1
970700,47.0,0,2
970900,34.5,2,0
971100,36.0,2,0
971300,40.5,2,0
971500,37.5,1,0
971700,39.5,1,1
971900,42.0,2,1
972100,33.0,3,0
972300,36.0,1,1
972500,29.5,1,1
972700,36.5,1,0
972900,33.5,2,0
973100,46.0,0,2
973300,34.5,4,2
973500,39.0,1,3
973700,37.5,0,0
973900,33.0,4,1
974100,31.0,0,0
974300,38.5,1,0
974500,34.5,2,0
974700,33.5,1,0
974900,50.5,0,0
975100,49.0,0,0
975300,45.5,2,0
975500,37.5,0,1
975700,32.0,2,0
975900,40.0,0,0
976100,32.0,3,1
976300,42.0,2,2
976500,35.5,2,0
976700,40.0,2,3
976900,38.0,4,0
977100,34.0,0,0
977300,30.5,0,0
977500,41.5,0,1
977700,48.5,2,2
977900,35.0,4,0
978100,40.0,1,0
978300,44.5,0,0
978500,43.5,0,0
978700,34.0,2,1
978900,28.5,5,1
979100,39.5,1,0
979300,46.5,1,1
979500,35.5,3,0
979700,35.5,3,0
979900,37.5,2,0
980100,43.0,2,2
980300,43.0,0,1
980500,44.0,1,0
980700,44.0,1,1
980900,44.0,2,0
981100,42.0,2,0
981300,37.5,1,0
981500,44.5,1,0
981700,41.5,0,0
981900,43.0,1,1
982100,40.5,2,1
982300,36.0,0,0
982500,23.0,3,0
982700,42.5,3,0
982900,37.5,0,0
983100,38.0,0,3
983300,39.5,1,0
983500,45.0,0,1
983700,35.0,0,1
983900,40.0,1,3
984100,32.0,2,1
984300,33.5,3,2
984500,32.0,4,0
984700,35.5,1,1
984900,34.0,4,2
985100,32.5,2,0
985300,34.5,3,0
985500,39.0,2,0
985700,29.0,3,0
985900,24.0,8,0
986100,33.0,3,1
986300,35.5,0,1
986500,31.0,4,1
986700,40.5,2,1
986900,39.5,1,3
987100,41.5,0,1
987300,33.5,2,0
987500,39.5,0,2
987700,37.5,0,1
987900,39.5,0,0
988100,38.0,0,0
988300,41.5,1,0
988500,44.0,0,1
988700,46.5,2,0
988900,39.5,4,0
989100,41.5,2,1
989300,38.0,2,0
989500,32.0,2,1
989700,45.5,3,0
989900,34.0,5,1
990100,40.0,1,1
990300,36.0,1,0
990500,36.0,2,0
990700,35.5,1,0
990900,40.5,1,1
991100,25.5,3,0
991300,31.5,3,0
991500,36.5,1,1
991700,41.0,1,0
991900,37.0,1,0
992100,33.5,5,1
992300,39.5,3,1
992500,37.5,0,1
992700,43.0,0,1
992900,35.0,3,1
993100,40.5,1,0
993300,45.0,0,1
993500,43.0,2,1
993700,41.0,2,1
993900,41.0,4,2
994100,37.5,1,1
994300,47.0,1,0
994500,39.0,2,1
994700,43.0,1,2
994900,45.0,0,1
995100,42.5,1,2
995300,42.5,0,0
995500,41.0,2,0
995700,49.0,2,0
995900,41.5,1,1
996100,45.0,2,0
996300,46.0,1,2
996500,34.0,4,0
996700,42.5,0,2
996900,40.0,2,2
997100,48.0,1,3
997300,43.0,1,1
997500,31.5,5,0
997700,29.0,5,0
997900,33.5,2,0
998100,45.0,1,0
998300,43.5,1,1
998500,44.5,0,0
998700,52.0,0,0
998900,45.0,1,0
999100,33.5,5,0
999300,44.0,0,0
999500,34.5,2,0
999700,40.0,2,0
999900,43.0,1,1
1000100,43.5,2,0
1000300,44.5,2,0
1000500,43.5,0,0
1000700,40.5,1,1
1000900,30.0,0,1
1001100,43.5,2,0
1001300,47.0,0,2
1001500,45.5,2,2
1001700,45.0,1,1
1001900,38.5,1,0
1002100,39.5,2,0
1002300,34.5,1,1
1002500,42.0,2,0
1002700,42.0,1,0
1002900,36.5,5,0
1003100,35.0,4,0
1003300,41.5,0,2
1003500,45.0,1,0
1003700,39.0,0,0
1003900,37.5,1,1
1004100,38.5,0,2
1004300,46.5,0,0
1004500,37.0,2,0
1004700,40.0,1,0
1004900,36.5,2,2
1005100,40.5,1,1
1005300,46.0,2,1
1005500,42.0,1,1
1005700,43.0,0,1
1005900,39.0,0,1
1006100,45.5,2,1
1006300,38.5,3,0
1006500,31.0,2,1
1006700,27.0,3,0
1006900,31.5,1,0
1007100,27.0,5,0
1007300,28.5,2,0
1007500,29.0,3,0
1007700,25.0,3,0
1007900,25.0,5,1
1008100,32.5,1,3
1008300,31.5,3,0
1008500,29.0,3,0
1008700,31.0,4,0
1008900,31.5,1,2
1009100,31.5,3,0
1009300,36.5,3,0
1009500,31.5,3,0
1009700,35.0,2,0
1009900,28.0,4,0
1010100,31.0,3,0
1010300,30.5,1,0
1010500,29.5,2,0
1010700,36.0,3,0
1010900,29.0,0,0
1011100,30.5,2,0
1011300,41.0,0,0
1011500,33.0,1,1
1011700,31.5,4,1
1011900,25.0,2,1
1012100,31.0,2,0
1012300,22.0,5,0
1012500,30.5,5,1
1012700,30.0,1,1
1012900,28.5,5,0
1013100,28.5,6,0
1013300,39.0,1,0
1013500,30.5,3,1
1013700,27.0,3,0
1013900,35.0,1,0
1014100,38.0,0,0
1014300,34.5,1,1
1014500,33.5,0,2
1014700,35.0,2,1
1014900,30.5,6,1
1015100,30.5,2,1
