Position,GC,MluCI,NlaIII
1480600,42.5,2,2
1481000,34.0,2,1
1481400,44.25,1,0
1481800,45.0,2,0
1482200,43.25,2,2
1482600,48.25,1,1
1483000,44.25,2,1
1483400,46.0,4,3
1483800,46.0,3,3
1484200,43.75,1,3
1484600,43.75,2,1
1485000,42.5,2,1
1485400,43.0,5,2
1485800,44.75,0,1
1486200,42.75,4,2
1486600,45.25,2,0
1487000,40.0,5,1
1487400,40.5,1,3
1487800,41.5,2,2
1488200,40.0,3,2
1488600,36.25,3,0
1489000,34.25,3,2
1489400,38.75,2,1
1489800,41.75,0,1
1490200,39.75,4,2
1490600,40.75,1,2
1491000,43.0,1,1
1491400,39.5,3,3
1491800,44.0,4,0
1492200,38.75,5,1
1492600,43.25,1,1
1493000,36.75,6,3
1493400,43.75,4,0
1493800,31.0,6,1
1494200,36.0,3,2
1494600,36.0,7,0
1495000,36.25,2,0
1495400,42.0,4,0
1495800,43.0,3,4
1496200,33.25,4,1
1496600,39.75,4,0
1497000,41.75,1,2
1497400,40.75,3,1
1497800,40.25,2,2
1498200,25.5,10,0
1498600,46.25,3,0
1499000,44.5,3,4
1499400,42.5,5,3
1499800,40.5,3,0
1500200,36.75,1,2
1500600,41.25,3,2
1501000,43.0,1,1
1501400,32.75,5,0
1501800,42.5,2,0
1502200,42.0,3,1
1502600,42.5,1,1
1503000,42.0,1,2
1503400,41.25,1,1
1503800,46.5,1,0
1504200,45.25,2,4
1504600,46.0,0,3
1505000,39.5,1,0
1505400,44.25,1,5
1505800,44.5,2,2
1506200,43.25,1,4
1506600,39.0,2,3
1507000,43.25,1,0
1507400,47.25,4,5
1507800,37.0,3,0
1508200,31.75,5,0
1508600,33.0,4,0
1509000,43.25,2,1
1509400,36.5,2,2
1509800,32.75,7,3
1510200,39.75,4,1
1510600,40.75,2,1
1511000,36.25,5,1
1511400,32.25,4,1
1511800,37.0,3,1
1512200,36.75,4,3
1512600,36.0,3,1
1513000,38.0,2,3
1513400,43.75,1,2
1513800,43.0,2,2
1514200,42.25,3,1
1514600,41.0,0,1
1515000,42.5,1,1
1515400,35.0,3,1
1515800,39.5,3,3
1516200,41.5,4,2
1516600,41.75,6,1
1517000,41.0,3,2
1517400,44.0,1,0
1517800,34.5,4,2
1518200,41.25,1,1
1518600,46.0,3,1
1519000,44.0,1,2
1519400,43.5,2,3
1519800,38.75,2,0
1520200,44.0,3,1
1520600,48.5,1,5
1521000,46.25,4,1
1521400,43.25,2,1
1521800,45.5,2,2
1522200,43.0,3,2
1522600,44.75,1,2
1523000,41.25,2,2
1523400,47.0,0,3
1523800,48.0,2,1
1524200,52.0,0,1
1524600,46.25,1,4
1525000,44.5,1,2
1525400,35.0,5,1
1525800,46.0,1,3
1526200,34.0,0,0
1526600,38.25,6,1
1527000,34.75,6,1
1527400,42.0,2,1
1527800,39.5,4,0
1528200,32.75,2,2
1528600,37.75,2,1
1529000,30.5,5,2
1529400,34.5,1,2
1529800,41.5,3,1
1530200,43.0,6,1
1530600,43.0,1,2
1531000,46.0,3,4
1531400,44.5,2,1
1531800,47.25,3,2
1532200,43.25,1,0
1532600,40.0,4,2
1533000,40.25,2,1
1533400,44.5,2,5
1533800,37.0,3,2
1534200,43.0,5,1
1534600,45.0,3,0
1535000,35.25,1,2
1535400,33.75,5,2
1535800,44.5,1,0
1536200,47.0,4,0
1536600,46.25,5,3
1537000,38.25,2,1
1537400,44.75,2,0
1537800,37.0,4,2
1538200,41.0,2,0
1538600,34.25,3,1
1539000,37.25,2,2
1539400,43.25,1,0
1539800,41.75,1,1
1540200,46.75,0,1
1540600,47.75,3,1
1541000,47.5,2,1
1541400,42.0,4,2
1541800,45.75,1,4
1542200,34.25,8,0
1542600,39.0,0,0
1543000,38.25,3,1
1543400,49.75,1,1
1543800,42.75,1,2
1544200,46.5,4,2
1544600,45.75,1,2
1545000,43.5,4,0
1545400,42.5,3,0
1545800,29.75,8,1
1546200,39.5,3,1
1546600,43.5,4,1
1547000,44.75,0,2
1547400,40.5,1,4
1547800,37.0,4,1
1548200,35.75,3,0
1548600,39.25,1,2
1549000,44.25,3,0
1549400,39.75,2,0
1549800,44.75,1,1
1550200,41.25,0,0
1550600,46.0,1,4
1551000,45.75,3,2
1551400,41.0,0,0
1551800,45.75,1,3
1552200,47.75,3,1
1552600,42.5,4,0
1553000,34.5,2,2
1553400,48.25,2,2
1553800,45.0,2,3
1554200,44.25,4,0
1554600,40.75,2,0
1555000,43.25,1,0
1555400,38.5,4,2
1555800,43.5,4,2
1556200,32.5,4,0
1556600,35.75,1,2
1557000,28.0,4,0
1557400,38.25,5,0
1557800,41.25,2,2
1558200,41.25,2,1
1558600,43.0,0,6
1559000,45.0,4,2
1559400,42.75,3,2
1559800,41.25,2,4
1560200,40.75,1,3
1560600,42.75,6,0
1561000,39.25,3,1
1561400,33.75,4,2
1561800,37.75,5,1
1562200,40.25,1,1
1562600,39.0,3,3
1563000,37.75,4,1
1563400,40.0,1,1
1563800,42.75,5,1
1564200,42.75,3,0
1564600,47.25,3,1
1565000,43.0,6,2
1565400,43.25,4,0
1565800,43.25,4,0
1566200,39.0,5,0
1566600,36.25,6,1
1567000,40.5,2,1
1567400,35.75,7,1
1567800,42.0,2,0
1568200,44.0,3,0
1568600,45.5,4,0
1569000,43.5,1,1
1569400,43.5,2,3
1569800,44.0,1,2
1570200,42.75,2,3
1570600,42.5,1,2
1571000,42.0,3,4
1571400,45.75,0,1
1571800,42.0,4,3
1572200,43.0,1,2
1572600,40.0,0,0
1573000,37.0,4,0
1573400,33.0,5,1
1573800,44.5,4,1
1574200,39.25,1,0
1574600,45.0,1,4
1575000,43.5,1,1
1575400,45.0,1,2
1575800,42.0,3,3
1576200,36.5,1,1
1576600,41.5,0,1
1577000,40.0,2,3
1577400,32.25,4,0
1577800,45.75,3,3
1578200,41.75,2,5
1578600,37.25,5,1
1579000,42.5,1,0
1579400,34.25,4,0
1579800,37.75,1,1
1580200,39.5,3,0
1580600,39.75,3,1
1581000,38.0,5,0
1581400,34.0,6,0
1581800,38.5,4,0
1582200,39.5,3,0
1582600,38.0,3,0
1583000,44.25,4,0
1583400,37.25,5,1
1583800,39.25,3,2
1584200,39.25,5,6
1584600,36.5,5,2
1585000,35.75,6,2
1585400,31.75,4,0
1585800,34.0,3,1
1586200,32.25,5,1
1586600,33.5,5,1
1587000,36.0,8,0
1587400,36.0,3,3
1587800,40.0,3,1
1588200,35.0,6,0
1588600,35.75,3,1
1589000,34.75,5,0
1589400,37.25,2,2
1589800,37.75,2,1
1590200,34.75,4,1
1590600,34.25,4,1
1591000,24.5,9,0
1591400,39.75,2,2
1591800,40.75,5,0
1592200,41.5,3,0
1592600,43.25,4,3
1593000,43.0,0,1
1593400,42.0,1,1
1593800,37.25,3,1
1594200,39.0,2,0
1594600,33.25,1,0
1595000,30.75,2,1
1595400,33.5,4,1
1595800,42.5,1,4
1596200,49.25,1,3
1596600,36.75,2,1
1597000,37.5,2,0
1597400,37.0,3,1
1597800,36.75,4,3
1598200,37.25,2,0
1598600,38.0,2,1
1599000,48.0,0,6
1599400,46.0,1,2
1599800,45.5,4,2
1600200,47.5,1,1
1600600,47.0,1,2
1601000,48.25,3,6
1601400,42.75,1,0
1601800,48.0,0,2
1602200,42.0,4,2
1602600,45.0,3,4
1603000,46.25,2,2
1603400,38.25,6,1
1603800,43.5,0,2
1604200,40.0,4,2
1604600,42.75,3,1
1605000,42.75,2,4
1605400,46.0,2,3
1605800,42.5,3,2
1606200,42.75,1,3
1606600,45.0,2,3
1607000,35.25,4,1
1607400,35.5,2,0
1607800,30.25,8,0
1608200,35.75,3,1
1608600,33.5,3,0
1609000,31.75,4,0
1609400,36.75,2,1
1609800,31.0,4,0
1610200,33.75,3,0
1610600,42.0,0,2
1611000,43.75,0,4
1611400,42.25,3,3
1611800,45.75,1,1
1612200,46.25,3,0
1612600,42.75,2,1
1613000,37.75,5,4
1613400,41.0,3,1
1613800,41.25,2,2
1614200,40.5,1,1
1614600,41.25,3,2
1615000,37.75,3,0
1615400,41.75,3,1
1615800,44.75,1,1
1616200,39.75,4,0
1616600,41.0,0,0
1617000,30.75,7,0
1617400,39.25,2,2
1617800,42.0,1,1
1618200,35.5,7,1
1618600,42.0,3,3
1619000,41.75,2,5
1619400,38.5,2,0
1619800,36.25,3,0
1620200,30.25,8,0
1620600,35.5,3,1
1621000,47.75,0,0
1621400,45.0,1,2
1621800,47.25,0,0
1622200,34.5,3,2
1622600,44.0,1,0
1623000,44.75,0,1
1623400,44.5,2,3
1623800,46.75,1,1
1624200,36.25,2,3
1624600,29.5,3,3
1625000,42.5,3,1
1625400,44.0,0,2
1625800,44.25,2,1
1626200,38.75,4,2
1626600,46.25,2,2
1627000,41.0,4,0
1627400,49.75,4,4
1627800,50.5,1,5
1628200,47.5,0,0
1628600,40.75,2,0
1629000,41.25,4,4
1629400,44.25,5,3
1629800,37.0,4,1
1630200,38.5,2,4
1630600,38.5,5,1
1631000,42.5,0,1
1631400,46.0,4,1
1631800,40.25,1,6
1632200,40.75,4,2
1632600,41.5,7,0
1633000,44.0,1,0
1633400,47.25,1,1
1633800,47.5,1,2
1634200,41.75,3,1
1634600,42.0,4,3
1635000,39.75,4,3
1635400,47.75,2,0
1635800,46.25,2,2
1636200,46.0,2,0
1636600,46.25,3,3
1637000,47.25,3,1
1637400,45.25,0,1
1637800,47.0,0,2
1638200,48.25,0,3
1638600,46.0,1,0
1639000,44.75,2,2
1639400,43.25,4,1
1639800,43.5,3,1
1640200,43.5,4,0
1640600,37.75,4,2
1641000,50.5,2,2
1641400,45.75,0,0
1641800,41.25,3,0
1642200,33.5,2,3
1642600,41.0,2,1
1643000,37.5,3,1
1643400,45.5,1,1
1643800,47.25,3,1
1644200,38.25,7,2
1644600,27.0,8,0
1645000,30.25,7,1
1645400,29.0,10,1
1645800,24.75,10,1
1646200,42.75,0,4
1646600,44.25,3,1
1647000,38.75,5,2
1647400,43.75,2,1
1647800,34.5,3,0
1648200,44.75,5,2
1648600,49.75,1,4
1649000,45.0,2,3
1649400,37.75,3,0
1649800,44.5,4,1
1650200,43.25,1,0
1650600,44.5,0,3
1651000,43.0,5,3
1651400,43.75,2,2
1651800,40.75,2,3
1652200,41.25,2,3
1652600,44.5,3,1
1653000,30.75,3,2
1653400,43.5,2,0
1653800,42.75,2,2
1654200,43.5,2,2
1654600,46.0,3,0
1655000,45.5,3,1
1655400,39.5,4,1
1655800,40.25,2,2
1656200,39.25,4,3
1656600,35.0,1,1
1657000,44.25,2,1
1657400,42.5,2,0
1657800,45.25,2,0
1658200,45.75,1,2
1658600,32.75,4,0
1659000,39.0,2,2
1659400,33.75,6,1
1659800,45.75,1,1
1660200,46.5,3,4
1660600,45.5,2,3
1661000,47.0,4,1
1661400,45.5,3,0
1661800,43.5,3,0
1662200,45.5,0,4
1662600,48.25,2,3
1663000,45.0,3,1
1663400,42.25,4,1
1663800,41.5,2,0
1664200,39.5,3,0
1664600,39.0,2,3
1665000,41.5,1,2
1665400,35.25,2,0
1665800,39.0,2,0
1666200,37.75,3,2
1666600,32.0,5,0
1667000,36.25,2,2
1667400,47.25,3,3
1667800,48.25,0,1
1668200,47.25,2,0
1668600,41.0,3,1
1669000,31.75,8,0
1669400,41.25,3,6
1669800,44.5,0,1
1670200,37.75,1,1
1670600,38.5,1,2
1671000,35.5,5,3
1671400,38.5,2,2
1671800,35.25,3,1
1672200,38.25,4,3
1672600,36.0,3,0
1673000,38.25,6,1
1673400,35.75,5,0
1673800,30.0,4,0
1674200,33.25,7,1
1674600,35.0,5,1
1675000,29.75,5,4
1675400,29.75,7,2
1675800,29.0,2,0
1676200,32.5,6,0
1676600,28.5,8,2
1677000,24.5,10,1
1677400,35.25,2,0
1677800,31.75,6,2
1678200,31.75,4,0
1678600,37.25,3,1
1679000,33.5,4,2
1679400,37.0,2,2
1679800,37.0,2,1
1680200,31.75,6,1
1680600,33.0,4,0
1681000,31.5,2,1
1681400,37.75,2,2
1681800,41.0,3,0
1682200,35.75,5,0
1682600,38.0,4,0
1683000,41.25,4,2
1683400,42.25,6,0
1683800,33.0,6,0
1684200,33.5,2,0
1684600,35.5,2,2
1685000,31.0,2,0
1685400,29.5,3,0
1685800,32.5,5,0
1686200,34.0,2,0
1686600,32.25,4,0
1687000,38.5,3,0
1687400,43.0,2,0
1687800,44.0,1,2
1688200,47.5,2,3
1688600,45.0,4,2
1689000,49.25,2,3
1689400,51.0,1,5
1689800,43.0,3,2
1690200,45.75,2,1
1690600,46.5,2,0
1691000,47.75,1,0
1691400,44.5,2,0
1691800,43.25,3,3
1692200,43.75,3,5
1692600,42.25,1,4
1693000,46.5,2,4
1693400,45.5,1,0
1693800,42.5,4,2
1694200,40.75,4,1
1694600,40.25,1,0
1695000,37.5,3,0
1695400,34.0,8,3
1695800,32.0,6,1
1696200,28.25,8,0
1696600,23.0,11,1
1697000,29.75,9,0
1697400,39.75,4,2
1697800,35.5,1,1
1698200,31.5,6,0
1698600,34.5,7,3
1699000,31.75,6,0
1699400,31.0,7,0
1699800,34.25,7,1
1700200,33.0,6,1
1700600,31.25,8,0
1701000,33.25,9,0
1701400,38.5,6,1
1701800,38.25,6,2
1702200,38.5,3,1
1702600,35.75,3,0
1703000,33.0,8,2
1703400,29.25,8,2
1703800,33.75,4,3
1704200,38.5,6,2
1704600,38.25,8,1
1705000,36.25,4,0
1705400,36.25,7,2
1705800,29.75,6,0
1706200,27.5,10,0
1706600,24.25,10,1
1707000,26.25,8,1
1707400,29.25,3,1
1707800,28.75,5,0
1708200,28.0,10,0
1708600,31.5,4,1
1709000,35.25,5,1
1709400,32.5,9,1
1709800,32.25,10,0
1710200,31.25,2,0
1710600,32.75,3,4
1711000,36.25,7,0
1711400,47.25,2,3
1711800,45.5,0,4
1712200,42.5,2,2
1712600,47.75,1,1
1713000,40.0,1,3
1713400,48.75,0,2
1713800,42.75,1,2
1714200,42.75,1,3
1714600,43.75,0,1
1715000,44.0,1,1
1715400,46.25,0,2
1715800,43.25,1,1
1716200,47.5,0,4
1716600,43.5,2,0
1717000,42.0,0,1
1717400,37.5,6,2
1717800,36.0,4,3
1718200,46.25,2,2
1718600,43.75,1,2
1719000,37.5,2,0
1719400,33.25,3,1
1719800,35.25,7,0
1720200,45.25,2,2
1720600,47.75,0,4
1721000,42.25,0,1
1721400,47.75,2,2
1721800,38.0,2,1
1722200,33.0,5,0
1722600,33.75,8,0
1723000,30.5,8,0
1723400,43.5,3,2
1723800,45.25,1,1
1724200,45.75,2,0
1724600,46.0,2,2
1725000,42.75,2,1
1725400,45.75,2,2
1725800,44.0,4,2
1726200,43.75,3,0
1726600,42.5,2,0
1727000,41.75,1,1
1727400,46.25,1,1
1727800,44.25,3,0
1728200,46.0,2,4
1728600,40.5,3,0
1729000,34.75,6,0
1729400,37.25,2,1
1729800,43.25,2,0
1730200,37.5,2,1
1730600,41.75,3,1
1731000,38.75,2,1
1731400,41.25,2,1
1731800,35.25,3,2
1732200,42.5,2,1
1732600,43.25,2,1
1733000,44.0,5,1
1733400,44.5,4,3
1733800,43.0,4,3
1734200,39.75,3,1
1734600,38.25,3,1
1735000,43.75,3,2
1735400,40.75,3,0
1735800,31.75,8,1
1736200,40.25,3,1
1736600,42.25,2,2
1737000,46.75,1,1
1737400,49.5,1,5
1737800,29.5,5,2
1738200,39.5,3,3
1738600,40.0,0,2
1739000,33.75,5,1
1739400,45.25,0,2
1739800,48.0,1,4
1740200,44.25,1,0
1740600,43.0,1,0
1741000,43.25,1,0
1741400,45.5,3,2
1741800,41.25,2,3
1742200,43.25,2,0
1742600,44.25,2,0
1743000,40.5,2,1
1743400,42.5,2,4
1743800,47.75,0,0
1744200,45.0,3,1
1744600,44.75,2,1
1745000,46.5,1,4
1745400,40.25,3,2
1745800,46.5,3,0
1746200,43.25,2,4
1746600,47.25,0,2
1747000,45.25,2,4
1747400,46.75,2,2
1747800,43.5,1,1
1748200,44.0,4,3
1748600,47.75,3,4
1749000,37.25,1,0
1749400,36.5,3,0
1749800,39.0,2,1
1750200,44.5,2,3
1750600,44.0,2,2
1751000,40.25,1,2
1751400,42.25,2,1
1751800,45.75,4,4
1752200,45.5,2,3
1752600,43.0,4,0
1753000,43.25,2,0
1753400,37.0,3,0
1753800,43.5,3,0
1754200,40.5,3,3
1754600,44.5,0,1
1755000,36.75,3,1
1755400,43.75,0,2
1755800,43.75,2,1
1756200,39.5,4,3
1756600,44.5,3,0
1757000,35.0,1,2
1757400,32.5,5,0
1757800,39.0,4,1
1758200,37.0,2,3
1758600,34.0,6,1
1759000,43.5,5,1
1759400,41.0,2,2
1759800,40.5,3,2
1760200,42.75,1,2
1760600,41.25,4,0
1761000,41.75,1,4
1761400,41.0,0,2
1761800,37.25,4,3
1762200,43.75,1,2
1762600,38.75,2,0
1763000,36.0,7,2
1763400,36.0,4,3
1763800,37.0,2,1
1764200,40.75,3,0
1764600,39.5,1,0
1765000,38.0,2,0
1765400,30.25,8,1
1765800,39.0,4,2
1766200,43.0,2,3
1766600,36.5,6,0
1767000,33.25,3,1
1767400,35.25,4,0
1767800,41.0,3,2
1768200,39.0,3,1
1768600,32.5,5,2
1769000,40.25,1,1
1769400,43.25,1,5
1769800,39.0,5,2
1770200,45.5,3,1
1770600,41.5,3,4
1771000,46.5,0,5
1771400,43.5,4,2
1771800,40.5,2,0
1772200,35.0,5,1
1772600,41.25,5,1
1773000,38.75,1,3
1773400,34.75,4,1
1773800,39.5,1,2
1774200,32.75,0,2
1774600,37.75,4,1
1775000,37.5,5,2
1775400,35.5,4,1
1775800,37.75,5,0
1776200,33.25,4,0
1776600,49.25,3,1
1777000,52.5,0,1
1777400,51.75,1,1
1777800,49.5,3,1
1778200,48.75,1,2
1778600,55.25,0,0
1779000,48.25,3,2
1779400,49.5,2,0
1779800,46.5,3,0
1780200,51.0,1,3
1780600,48.0,0,0
1781000,46.25,1,0
1781400,54.5,0,2
1781800,53.5,2,2
1782200,51.5,1,1
1782600,47.5,0,2
1783000,37.5,1,0
1783400,38.75,0,0
1783800,39.25,5,0
1784200,36.75,8,1
1784600,34.25,4,1
1785000,36.0,4,0
1785400,36.75,4,2
1785800,34.5,4,2
1786200,22.75,2,0
1786600,31.75,6,0
1787000,37.5,4,1
1787400,40.25,3,1
1787800,37.75,2,0
1788200,43.25,2,2
1788600,45.5,4,0
1789000,43.5,1,2
1789400,44.75,1,0
1789800,41.75,2,1
1790200,40.5,5,0
1790600,37.5,4,2
1791000,44.75,2,1
1791400,46.5,3,1
1791800,44.0,4,1
1792200,39.75,3,0
1792600,43.25,1,2
1793000,37.25,2,2
1793400,41.0,2,0
1793800,37.0,3,2
1794200,44.5,4,1
1794600,44.0,2,4
1795000,42.5,5,1
1795400,39.25,3,1
1795800,44.75,2,2
1796200,44.0,3,2
1796600,41.75,3,6
1797000,44.5,3,1
1797400,39.5,6,0
1797800,35.75,4,0
1798200,35.5,6,0
1798600,40.25,1,2
1799000,37.25,3,2
1799400,39.5,5,1
1799800,43.25,4,1
1800200,34.25,1,0
1800600,33.5,4,1
1801000,42.0,2,0
1801400,43.25,1,0
1801800,40.25,3,1
1802200,41.75,2,0
1802600,39.25,2,1
1803000,41.0,3,0
1803400,41.5,1,2
1803800,35.75,3,1
1804200,38.0,2,2
1804600,35.5,1,0
1805000,32.0,7,0
1805400,39.25,3,1
1805800,32.75,3,1
1806200,33.75,2,1
1806600,34.25,5,1
1807000,31.5,1,2
1807400,31.75,7,1
1807800,34.0,4,0
1808200,32.75,4,2
1808600,30.75,4,1
1809000,29.5,5,0
1809400,39.5,4,1
1809800,39.0,1,2
1810200,35.75,3,1
1810600,45.0,1,2
1811000,43.75,1,2
1811400,41.5,4,1
1811800,34.0,1,1
1812200,43.75,1,0
1812600,40.0,2,0
1813000,42.5,2,2
1813400,31.25,4,0
1813800,37.75,7,0
1814200,46.75,5,3
1814600,41.5,4,3
1815000,45.75,4,1
1815400,45.5,4,1
1815800,44.25,2,1
1816200,34.5,2,0
1816600,41.25,3,2
1817000,36.25,2,2
1817400,42.5,3,0
1817800,39.75,4,0
1818200,35.0,1,0
1818600,35.0,5,1
1819000,33.75,3,1
1819400,33.5,6,0
1819800,34.0,6,0
1820200,27.0,9,1
1820600,34.0,7,0
1821000,24.25,8,0
1821400,28.25,10,0
1821800,30.25,10,0
1822200,33.0,8,0
1822600,26.5,2,0
1823000,27.25,8,0
1823400,29.5,6,2
1823800,33.25,7,2
1824200,24.75,6,0
1824600,32.25,6,0
1825000,27.25,8,1
1825400,31.25,7,0
1825800,26.0,7,3
1826200,29.25,2,2
1826600,25.25,3,0
1827000,26.5,9,1
1827400,25.0,9,0
1827800,34.75,8,0
1828200,26.75,7,0
1828600,30.5,7,2
1829000,33.0,4,0
1829400,28.75,5,0
1829800,31.5,7,0
1830200,40.0,3,0
1830600,38.0,2,3
1831000,42.0,4,0
1831400,29.5,10,2
1831800,31.0,6,0
1832200,40.5,3,4
1832600,40.5,2,1
1833000,46.0,1,4
1833400,47.5,0,0
1833800,47.5,2,1
1834200,46.75,2,1
1834600,45.5,1,2
1835000,48.75,1,3
1835400,46.75,0,2
1835800,43.75,2,1
1836200,44.25,3,1
1836600,44.0,2,1
1837000,46.75,1,5
1837400,45.0,0,2
1837800,44.75,2,2
1838200,47.0,1,4
1838600,44.75,3,1
1839000,45.0,1,0
1839400,44.0,2,0
1839800,38.25,5,1
1840200,37.75,2,1
1840600,36.75,3,1
1841000,38.25,4,0
1841400,40.5,5,0
1841800,43.75,2,1
1842200,33.25,3,0
1842600,44.5,2,1
1843000,42.0,0,0
1843400,44.0,4,2
1843800,45.75,3,4
1844200,48.75,0,3
1844600,42.0,1,0
1845000,38.5,2,0
1845400,43.0,3,1
1845800,39.75,4,2
1846200,39.75,1,1
1846600,42.25,4,0
1847000,44.25,2,3
1847400,44.25,5,0
1847800,46.25,0,1
1848200,35.0,3,1
1848600,44.25,0,2
1849000,39.75,4,2
1849400,44.0,2,1
1849800,40.0,5,0
1850200,41.5,1,1
1850600,44.75,1,4
1851000,41.25,1,2
1851400,41.5,2,2
1851800,40.0,2,1
1852200,47.5,2,2
1852600,45.75,2,1
1853000,44.5,2,0
1853400,42.75,0,0
1853800,43.75,3,0
1854200,30.75,2,0
1854600,44.75,1,3
1855000,46.75,4,4
1855400,43.25,1,2
1855800,46.0,2,0
1856200,47.75,3,1
1856600,43.5,2,0
1857000,45.5,3,0
1857400,45.25,1,4
1857800,43.5,4,1
1858200,47.5,1,1
1858600,44.0,5,1
1859000,50.0,0,2
1859400,42.0,7,2
1859800,36.5,2,4
1860200,39.25,2,1
1860600,39.25,3,1
1861000,42.5,0,2
1861400,44.0,0,0
1861800,44.5,2,0
1862200,44.5,0,0
1862600,41.75,0,0
1863000,27.25,3,0
1863400,31.5,8,1
1863800,38.75,7,0
1864200,47.5,2,5
1864600,47.0,2,0
1865000,46.25,1,2
1865400,38.5,3,0
1865800,43.0,2,1
1866200,42.0,1,0
1866600,37.25,1,0
1867000,38.0,2,0
1867400,38.25,3,1
1867800,38.25,6,2
1868200,43.5,4,1
1868600,46.75,1,4
1869000,45.0,2,4
1869400,37.75,1,4
1869800,33.0,5,2
1870200,45.25,0,2
1870600,43.0,3,1
1871000,44.75,2,1
1871400,43.5,3,3
1871800,42.25,1,4
1872200,45.25,2,4
1872600,45.75,2,0
1873000,41.5,0,2
1873400,42.0,1,0
1873800,39.5,4,0
1874200,34.75,3,1
1874600,38.75,3,1
1875000,42.75,2,1
1875400,38.75,7,2
1875800,37.75,3,2
1876200,40.25,1,1
1876600,41.5,1,1
1877000,39.75,5,2
1877400,42.75,4,1
1877800,42.5,1,1
1878200,35.75,3,1
1878600,25.75,8,0
1879000,50.5,0,0
1879400,51.25,2,1
1879800,44.0,2,3
1880200,55.75,1,0
1880600,51.25,2,2
1881000,48.25,3,0
1881400,48.75,1,0
1881800,49.0,3,2
1882200,48.75,0,1
1882600,44.75,1,0
1883000,54.75,0,1
1883400,52.5,2,3
1883800,52.25,1,1
1884200,51.75,0,1
1884600,37.0,1,1
1885000,39.5,1,0
1885400,38.5,5,1
1885800,38.25,6,2
1886200,38.25,1,2
1886600,37.25,6,2
1887000,35.5,4,1
1887400,32.0,3,2
1887800,40.75,2,0
1888200,43.0,3,2
1888600,44.5,3,2
1889000,41.75,2,0
1889400,42.75,3,1
1889800,36.25,6,1
1890200,38.75,3,2
1890600,40.0,2,2
1891000,36.75,4,2
1891400,45.25,2,1
1891800,41.75,1,0
1892200,36.75,3,1
1892600,35.0,2,4
1893000,36.25,5,1
1893400,37.75,1,1
1893800,35.25,2,0
1894200,37.5,1,2
1894600,41.5,5,2
1895000,36.75,4,1
1895400,41.0,3,2
1895800,45.0,2,2
1896200,44.0,2,4
1896600,38.5,3,2
1897000,26.0,5,0
1897400,30.5,6,1
1897800,36.25,5,0
1898200,32.0,5,1
1898600,38.0,4,2
1899000,36.5,2,2
1899400,40.25,1,2
1899800,36.25,5,0
1900200,35.75,4,0
1900600,33.25,2,1
1901000,35.0,3,2
1901400,37.5,6,2
1901800,34.5,3,1
1902200,27.75,6,0
1902600,37.0,6,0
1903000,44.5,2,2
1903400,45.0,2,1
1903800,42.0,1,4
1904200,39.75,5,0
1904600,44.25,2,4
1905000,41.0,2,2
1905400,30.5,3,0
1905800,39.5,1,0
1906200,38.75,2,1
1906600,36.0,2,1
1907000,42.75,2,1
1907400,46.25,1,2
1907800,43.5,4,2
1908200,43.5,1,1
1908600,45.75,2,2
1909000,33.25,3,2
1909400,40.75,2,3
1909800,43.5,1,5
1910200,32.25,2,0
1910600,32.5,6,1
1911000,32.75,5,2
1911400,33.25,3,3
1911800,32.25,6,0
1912200,44.5,1,2
1912600,41.75,5,3
1913000,40.0,3,2
1913400,40.25,6,2
1913800,45.25,1,1
1914200,39.5,3,0
1914600,42.25,4,0
1915000,36.25,4,1
1915400,41.5,3,2
1915800,39.25,3,0
1916200,41.5,4,1
1916600,33.5,7,1
1917000,43.75,1,0
1917400,41.75,1,0
1917800,40.25,2,3
1918200,37.0,1,2
1918600,41.25,0,0
1919000,42.25,1,1
1919400,36.25,5,1
1919800,40.25,2,0
1920200,41.75,3,1
1920600,39.0,5,0
1921000,32.75,4,1
1921400,45.5,3,2
1921800,40.0,3,0
1922200,41.5,1,2
1922600,34.5,6,1
1923000,40.0,2,0
1923400,44.75,1,2
1923800,43.0,8,0
1924200,42.25,0,2
1924600,38.5,4,3
1925000,41.25,6,1
1925400,41.5,2,1
1925800,47.25,3,2
1926200,43.25,3,1
1926600,38.0,2,0
1927000,33.5,6,1
1927400,41.0,5,1
1927800,43.0,1,1
1928200,38.0,3,2
1928600,46.0,4,2
1929000,41.25,2,1
1929400,36.75,3,1
1929800,43.75,4,1
1930200,43.5,3,1
1930600,40.25,1,4
1931000,40.75,3,1
1931400,35.25,3,1
1931800,47.75,3,4
1932200,43.75,2,3
1932600,40.25,3,0
1933000,39.5,2,1
1933400,41.0,3,1
1933800,44.25,1,1
1934200,37.75,3,1
1934600,32.5,9,0
1935000,37.25,8,3
1935400,44.0,1,2
1935800,42.75,3,0
1936200,33.0,2,0
1936600,41.0,2,0
1937000,46.75,2,0
1937400,39.25,1,0
1937800,38.5,1,0
1938200,43.75,2,0
1938600,45.5,0,2
1939000,45.25,2,1
1939400,42.5,0,1
1939800,44.25,1,2
1940200,40.75,2,1
1940600,42.0,4,2
1941000,39.5,5,2
1941400,34.25,6,1
1941800,39.5,2,1
1942200,35.5,4,1
1942600,40.0,5,1
1943000,50.25,2,2
1943400,49.5,0,0
1943800,45.5,2,3
1944200,55.75,1,0
1944600,50.5,1,2
1945000,50.5,2,0
1945400,47.0,3,0
1945800,47.75,3,0
1946200,52.0,0,3
